Li,B,O,F,Na,Mg,Al,Si,P,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Sr,Y,Zr,Nb,Mo,Cd,In,Sn,Sb,Te,Cs,Ba,La,Ce,Nd,Sm,Eu,Gd,Dy,Er,Yb,Ta,W,Tl,Pb,Bi,tg
6.67,24.44,55.56,0,0,0,0,0,0,6.67,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,375
8.89,24.44,55.56,0,0,0,0,0,0,4.44,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.44,383
0,23.81,52.38,0,19.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,441
3.81,23.81,52.38,0,15.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,425
7.62,23.81,52.38,0,11.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,406
11.43,23.81,52.38,0,7.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,403
15.24,23.81,52.38,0,3.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,413
19.05,23.81,52.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,416
0,23.81,52.38,0,11.43,0,0,0,0,7.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,334
0,23.81,52.38,0,0,0,0,0,0,19.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.76,349
13.47,0,58.79,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,2.69,0,0,0,0,0,0,0,0,0,0,0,0,23.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,262
6.97,0,60.84,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,6.27,0,0,0,0,0,0,0,0,0,0,0,0,24.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,280
13.56,0,57.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,0,0,0,0,0,0,0,0,0,0,0,0,20.34,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39,278
13.47,0,59.12,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,0,21.89,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0.67,271
9.97,0,58.34,0,3.32,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,21.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,255
3.32,0,60,0,6.64,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,23.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,265
3.31,0,60,0,0,0,0.33,0,0,6.61,0,0,0,0,0,0,0,0,0,3.31,0,0,0,0,0,0,0,0,0,0,0,0,23.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31,261
6.64,0,58.34,0,6.64,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,21.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,250
3.32,0,58.34,0,9.97,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,3.32,0,0,0,0,0,0,0,0,0,0,0,0,21.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32,248
30.78,1.74,50.27,0,2.08,0,0,0,6.81,2.66,0,1.03,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,2.86,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0.38,477
31.7,1.81,49.76,0,2.16,0,0,0,7,2.71,0,1.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0.38,472
31.37,1.88,49.96,0,2.1,0,0,0,7.12,2.69,0,1.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.79,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0.44,472
32.06,1.86,49.47,0,2.21,0,0,0,6.8,2.78,0,1.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0.39,468
32.48,1.85,49.21,0,2.2,0,0,0,6.62,2.82,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0.4,464
30.99,1.88,50.13,0,2.11,0,0,0,7.23,2.69,0,1.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.64,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0.46,470
31.02,1.87,50.14,0,2.1,0,0,0,7.23,2.68,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0.43,472
26.76,5.31,51.57,0,2.68,0,0,0,6.96,2.2,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0.37,464
28.33,5.21,51.18,0,2.03,0,0,0,6.85,2.08,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0.36,470
28.81,5.18,51.1,0,1.72,0,0,0,6.82,2.07,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0.36,466
29.26,5.15,51,0,1.47,0,0,0,6.78,2.06,0,1.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0.36,468
29.61,5.2,51.2,0,0.71,0,0,0,6.85,2.1,0,1.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0.37,470
26.52,5.69,51.73,0,2.53,0,0,0,6.95,2.18,0,1.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.29,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.47,0,0,0.37,469
23.85,1.2,52.04,0,6.09,0,0,0,8.27,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,498
5.98,0,63.32,0,0,0,0,0,6.3,0.95,0,0,0,0,0,0,0,0,0,0,0,7.69,0,0,0,0,5.38,0,0,0,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,9.79,480
17.5,2.51,52.31,0,14.07,0,0,0.72,7.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0.66,0,0,0.37,477
0,0,59.81,0,14.04,0,0,0,6.6,1.42,0,0,0,0,0,0,0,0,0,0,0,12.48,0,0,0,0,2.27,0,0,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,3.16,463
0,4.38,59.17,0,16.19,0,0,0,10.08,1.94,0,1.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,1.94,493
0,4.28,59.44,0,15.77,0,0,0,10.23,1.88,0,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,1.9,492
0,4.2,59.6,0,15.39,0,0,0,10.02,1.87,0,2.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0,0,1.86,495
23.47,3.72,54.29,0,2.96,0,0,0,8.91,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,0,0,1.46,459
0,22.11,61.11,0,0,0,0,5.21,1.09,0,0,0.03,0,0,0,0,0,0,0,3.81,0,0,0,0,0,0,0,0,0,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.68,405
0,19.29,62.12,0,0,0,0,0,6.32,0,0,2.15,0,0,0,0,0,0,0,4.22,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.89,436
0,16.24,62,0,0,0,0,11.67,0,0,0,0.04,0,0,0,0,0,0,0,3.45,0,0,0,0,0,0,0,0,0,0,0,0,1.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.83,405
8.77,18.81,57.33,0,0,0,0,6.54,0,0,0,0.03,0,0,0,0,0,0,0,3.22,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.49,382
0,20.74,61.71,0,0,0,0,0,3.05,0,0,4.18,0,0,0,0,0,0,0,3.55,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.96,428
0,21.22,61.67,0,0,0,0,7.38,0,0,0,0.04,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,2.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.07,394
0,22.09,62.58,0,0,0,0.06,0,3.26,0,0,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.61,430
21.74,16.17,51.45,0,0,0,0,3.6,0,0,1.54,0,0,0,0,0,0,0,0,1.33,0,0,0,0.42,0,0,0,0,0,0,0,0,0.54,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,3.07,348
0,0.45,65.55,0,7.57,0,0,0.26,11.02,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,11.77,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0.2,660
1.93,0.17,64.75,0,7.66,0,0,0.35,12.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.28,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0.28,605
0,0.45,65.57,0,7.59,0,0,0.26,11.04,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.79,0,0,0,0,0,0,0,2.61,0,0,0,0,0,0.35,0,0,0,0,0,0,0,0.2,660
5.38,1.49,62.83,0,7.86,0,0,0.36,10.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0.85,0,0,0,0,0,0.08,0,0,0,0,1.37,0,0,1.28,476
0,0.45,65.55,0,7.57,0,0,0.26,11.02,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,11.77,0,0,0,0,0,0,0,2.4,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0.2,660
1.93,0.17,64.75,0,7.66,0,0,0.35,12.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.28,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0.22,0,0,0,0,0,0,0,0.28,660
