Li,B,O,F,Na,Mg,Al,Si,P,K,Ca,Ti,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Sr,Y,Zr,Nb,Mo,Cd,In,Sn,Sb,Te,Cs,Ba,La,Ce,Nd,Sm,Eu,Gd,Dy,Er,Yb,Ta,W,Tl,Pb,Bi,ts
0,14.74,58.77,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,1.07,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0,0,0.17,0,0,0,0,0,0,0,0,0,0,19.81,415
0,13.56,58.32,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,1.61,4.58,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,19.11,424
0,10.01,58.36,0,0,0,0.62,0,0,0,0,0,0,0,0,0.16,0,0,0,8.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,0,0.15,0,0,0,0,0,0,0,0,0,0,22.51,414
0,14.43,58.35,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0,0,0,7.54,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0.73,0,0,0,0,0,0,0,0,0,0,0,0,0,18.45,445
0,12.96,58.13,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,1.45,6.75,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,1.13,0,0,0,0,0,0,0,0,0,0,0,0,0,19.09,418
0,15.66,59.07,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0.72,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,20.49,413
0,12.99,58.01,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.42,7.99,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.69,430
0,15.76,59.27,0,0,0,0.55,0.37,0,0,0,0,0,0,0,0,0,0,0,3.37,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0.84,0,0.16,0,0,0,0,0,0,0,0,0,0,0,19.49,425
0,13.56,58.32,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,1.61,4.58,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,2.21,0,0,0,0,0,0,0,0,0,0,0,0,0,19.11,411
0,13.88,58.51,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,1.65,2.2,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,19.56,428
0,13.52,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,4.16,2.14,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,19.06,433
0,11,58.77,0,0,0,0,0,0,0,0.24,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.63,0,0,0.12,0,0,0,0,0,0,0,0,0,0,23.94,422
0,16.15,58.44,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,1.58,3.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.92,0,0,0,0,0,0,0,0,0,0,0,0,0,17.29,452
0,21.37,57.72,0,6,0,0,3.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0.02,0,0,0,0,0,0,0,0,0,0,1.67,8.78,482
0,19.15,56.89,0,0,0,0,2.77,0,0,0,0,0,0,0,0,0,0,0,14.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,0,0,0,0,0,0,0,0,0,0,0,0,0.75,2.86,570
0,20.61,59.07,0,0,0,1.46,6.59,0,0,0,0,0,0,0,0,0,0,0,9.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.13,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.98,590
0,20.58,59.05,0,0,0,1.99,6.02,0,0,0,0,0,0,0,0,0,0,0,9.38,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,1.66,0,0.01,0,0,0,0,0,0,0,0,0,0,0,1.04,595
0,20.88,58.98,0,0,0,1.51,6.25,0,0,0,0,0,0,0,0,0,0,0,9.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.95,591
0,21.38,58.86,0,0,0,1.46,5.78,0,0,0,0,0,0,0,0,0.13,0,0,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0.96,587
0,20.73,58.99,0,0,0,2.02,6.05,0,0,0,0,0,0,0.03,0,0,0,0,9.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,0,0.01,0,0,0,0,0,0,0,0,0,0,0,1.01,591
0,20.74,58.99,0,0,0,2.02,6.09,0,0,0,0,0,0,0,0,0,0,0,9.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,591
0,22.16,59.02,0,0,0,0,6.2,0,0,0,0,0,0,0,0,0,0,0,9.63,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,1.74,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.99,599
0,21.96,58.87,0,0,0,0,6.24,0,0,0,0,0,0,0.03,0,0,0,0,10.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.94,590
0,22.08,58.78,0,0,0,0,6.07,0,0,0,0,0,0,0.03,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.81,594
0,21.61,58.72,0,0,0.91,0,6.18,0,0,0,0,0,0,0,0,0,0,0,10.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,584
0,22.03,58.88,0,0,0,0,6.28,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95,595
0,22.01,58.9,0,0,0,0,6.28,0,0,0,0,0,0,0.03,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.94,588
0,22.03,58.89,0,0,0,0,6.28,0,0,0,0,0,0,0,0,0,0,0,10.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.94,596
0,22.03,58.84,0,0,0,0,6.18,0,0,0,0,0,0,0.03,0,0,0,0,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.81,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.89,592
0,22.47,58.77,0,0,0,0,5.8,0,0,0,0,0,0,0.03,0,0,0,0,10.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0.08,0.01,0,0,0,0,0,0,0,0,0,0,0,0.85,598
0,22.05,59.02,0,0,0,0,6.14,0,0,0,0,0,0,0,0,0,0,0,9.58,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,1.72,0.23,0.01,0,0,0,0,0,0,0,0,0,0,0,0.99,602
0,22.48,59.54,0,0,0,0,7.3,0,0,0,0,0,0,0,0,0,0,0,7.93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,580
0,21.72,58.82,0,0,0,0,6.27,0,0,0,0,0,0,0,0,0,0,0,11.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0.97,579
0,16.91,55.15,0,0,0,0,0.53,0,0,0,0,0.56,0,0,0,0,0,0,2.33,0,0,0,0,0,0,0,0,0,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.39,0.95,380
0,19.3,55.61,0,0,0,0,0.3,0,0,0,0,0.2,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.1,1.93,385
0,15.29,54.56,0,0,0,0,0.55,0,0,0,0,0.37,0,0,0,0,0,0,3.27,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,22.5,2,375
0,11.23,58.6,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,1.4,3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.65,0,0,0.29,0,0,0,0,0,0,0,0,0,0,22.52,421
0,11.04,58.67,0,0,0.12,0,0,0,0,0,0,0,0,0,0.34,0,0,1.42,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27,0,0,0.38,0,0,0,0,0,0,0,0,0,0,22.9,422
0,10.95,58.67,0,0,0.12,0.05,0,0,0,0.1,0,0,0,0,0.34,0,0,1.42,3.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,0,0,0.43,0,0,0,0,0,0,0,0,0,0,22.9,420
0,8.82,58.54,0,0,0.19,0.15,0,0,0,0,0,0,0,0,0.29,0,0,1.39,3.97,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,1.49,0,0,0.34,0,0,0,0,0,0,0,0,0,0,24.57,401
0,15,58.33,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.5,4.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0.25,0,0,0,0,0,0,0,0,0,0,17.7,453
0,14.25,58.36,0,0,0,0.05,0,0,0,0,0,0,0,0,0.3,0,0,1.37,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,0,0,0.25,0,0,0,0,0,0,0,0,0,0,18.59,448
0,13.36,58.33,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.35,4.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0.25,0,0,0,0,0,0,0,0,0,0,19.36,441
0,13.96,58.42,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.36,4.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45,0,0,0.2,0,0,0,0,0,0,0,0,0,0,19.16,440
0,13.14,57.68,0,0,0,0.49,0,0,0,0.13,0,0,0,0,0,0,0,1.35,6.89,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,1.89,0,0,0.32,0,0,0,0,0,0,0,0,0,0,16.76,464
0,13.16,58.3,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.36,4.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,0,0,0.25,0,0,0,0,0,0,0,0,0,0,19.43,442
0,13.42,58.39,0,0,0,0.94,0,0,0,0,0,0,0,0,0.35,0,0,1.34,4.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16,0,0,0.2,0,0,0,0,0,0,0,0,0,0,18.63,448
0,13.56,58.36,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.5,4.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.84,0,0,0.25,0,0,0,0,0,0,0,0,0,0,19.29,443
0,13.11,58.39,0,0,0,1.44,0,0,0,0,0,0,0,0,0.35,0,0,1.37,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,18.42,443
0,13.47,58.35,0,0,0,0.4,0,0,0,0,0,0,0,0,0.35,0,0,1.42,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,0,0,0.05,0,0,0,0,0,0,0,0,0,0,19.15,445
0,14.36,58.66,0,0,0,0.38,0,0,0,0,0,0,0,0,0.48,0,0,1.8,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48,0,0,0,0,0,0,0,0,0,0,18.93,448
0,13.49,58.31,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0,1.63,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21,0,0,0.25,0,0,0,0,0,0,0,0,0,0,19.15,443
0,13.52,58.32,0,0,0,0.05,0,0,0,0,0,0,0,0,0.25,0,0,1.5,3.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47,437
0,13.52,58.32,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,1.38,5.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,19.47,443
0,11.79,58.16,0,0,0,0.26,0.13,0,0,0,0,0,0,0,0.36,0,0,1.28,6.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,0,0,0,0,0,0,0,0,0,0,0,19.99,451
0,10.88,58.61,0,0,0.12,0,0,0,0,0,0,0,0,0,0.34,0,0,1.45,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,23.21,420
0,9.24,58.56,0,0,0.19,0,0,0,0,0,0,0,0,0,0.49,0,0,1.39,3.89,0,0,0,0.24,0,0,0,0,0,0,0,0,0,0,1.48,0,0,0,0,0,0,0,0,0,0,0,0,0,24.51,412
0,12.25,58.16,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0,1.53,6.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.56,0,0,0,0,0,0,0,0,0,0,0,0,0,20.02,442
0,13,58.79,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0.99,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,0,0,4.82,0,0,0,0,0,0,0,0,0,0,17.01,447
0,10.13,58.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,7.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,23.66,398
0,10.04,58.45,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0.16,7.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,23.42,398
0,11.24,58.26,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0,0,1.56,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,0,0,0,0,0,0,0,0,0,0,0,0,0,21.41,414
0,11.07,58.61,0,0,0,0,0,0,0,0,0,0,0,0,0.32,0,0,1.45,4.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,0,0,0,0,0,0,0,0,0,0,0,0,0,23.04,400
0,10.08,58.45,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,1.39,5.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,23.37,401
0,16.13,59.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,4.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,415
0,15.83,59.1,0,0,0,0,0.64,0,0,0,0,0,0,0,0.07,0,0,0.07,4.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0,0.03,0,0,0,0,0,0,0,0,0,0,0,19.16,423
0,11.93,57.99,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,1.49,7,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,1.63,0,0.07,0,0,0,0,0,0,0,0,0,0,0,19.41,425
0,10.04,58.45,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0.41,7.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,23.42,399
0,21.8,56.74,0,0,0,0,0.93,0,0,6.26,0,0,0,0,0,0,0,0,11.05,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,3.14,565
0,21.77,56.76,0,0,0,0,0.93,0,0,6.26,0,0,0,0,0,0,0,0,11.04,0,0,0,0,0,0,0.09,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,565
0,21.75,56.76,0,0,0,0,0.93,0,0,6.25,0,0,0,0.13,0,0,0,0,11.03,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,565
0,21.8,56.74,0,0,0,0,0.94,0,0,6.26,0,0,0,0,0,0,0,0,11.05,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,3.13,565
0,21.8,56.72,0,0,0,0,0.94,0,0,6.27,0,0,0,0,0,0,0,0,11.05,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,3.14,565
0,21.77,56.7,0,0,0,0,0.93,0,0,6.26,0,0,0,0,0,0,0.15,0,11.04,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,565
0,21.79,56.72,0,0,0,0,0.94,0,0,6.26,0,0,0,0,0,0,0,0,11.05,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.14,565
0,21.74,56.76,0,0,0,0,0.93,0,0,6.25,0,0,0,0.16,0,0,0,0,11.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13,565
0,21.41,57.82,0,0,0,6.8,0,0,0,0,0,0,0,0,0,0,0,0,10.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,565
0,17,56.53,0,0,0,0,4.42,0,0,0,0,0,0,0,0,0,0,0,21.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,635
0,16.88,56.55,0,0,0,0,4.39,0,0,0,0,0,0,0,0,0,0,0,21.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.56,628
0,16.64,56.6,0,0,0,0,4.33,0,0,0,0,0,0,0,0,0,0,0,21.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,618
0,12.87,58.45,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,1.59,4.42,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,1.94,0,0,0,0,0,0,0,0,0,0,0,0,0,20.13,423
0,14.17,58.44,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,1.34,4.69,0,0,0,0,0,0,0,0,0,0,0.53,0,0,0,2.32,0,0,0,0,0,0,0,0,0,0,0,0,0,18.48,435
0,12.31,58.47,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,1.27,7.12,0,0,0,0,0,0,0,0,0,0,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.76,428
0,13.7,58.52,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.22,4.76,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,2.53,0,0,0,0,0,0,0,0,0,0,0,0,0,19.93,424
0,11.98,58.71,0,0,0,0,0.24,0,0,0,0,0,0,0,0.34,0,0,1.41,3.85,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,21.57,419
0,12.99,58.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,1.59,4.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,0,0,0,0,0,0,0,0,0,0,0,0,0,20.23,420
0,10.37,58.66,0,0,0,0,1.51,0,0,0,0,0,0,0,0.31,0,0,1.4,6.82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.94,430
0,13.19,59.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.18,461
0,16.59,59.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.96,463
0,17.65,58.69,0,0,0,0.96,0,0,0,0,0,0,0,0,0,0,0,0,5.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0,0,0,0,0,0,0,0,0,0,0,16.17,515
0,17.83,57.38,0,0,0,0.56,0,0,0,0.28,0,0,0,0,0,0,0,0,11.98,0,0,0,0.28,0,0,0,0,0,0,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,11.14,575
0,20.18,59.19,0,0,0,0.9,0,0,0,1.35,0,0,0,0,0,0,0,0,2.24,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,15.7,465
0.44,7.48,62.05,0,0,0,3.07,18.64,0,1.1,2.32,0.16,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0.42,0,0,0,0,0,0.04,0,0,1.53,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0.67,756
0.84,7.23,61.61,0,0.81,0,2.47,18.85,0,1.07,2.47,0.16,0,0,0,0,0,0,0,0.46,0,0,0,0,0,0.51,0,0,0,0,0,0.09,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,1.46,0.33,753
0.84,6.5,61.55,0,1.62,0,2.96,19.24,0,0.54,2.24,0.16,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,1.64,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0.54,761
0.42,6.53,61.87,0,0.81,0,2.97,19.76,0,1.07,2.03,0.16,0,0,0,0,0,0,0,0.78,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,1.65,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0.43,759
0.43,5.85,61.57,0,1.64,0,3.49,19.49,0,1.08,2.27,0.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0.04,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.33,755
0,9.68,56.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.28,0,0,0,0,0,0,0,0,0,0,2.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.6,10.13,375
0,9.95,53.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.06,0,0,0,0,0,0,0,0,0,0,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.27,1.48,381
0,14.06,56.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.03,0,0,0,0,0,0,0,0,0,0,1.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.77,7.35,430
0,8.31,53.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.32,0,0,0,0,0,0,0,0,0,0,1.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.47,2.48,508
5.2,3.35,54.42,0,8.78,0,0.76,11,0,4.95,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.52,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52,420
4.54,3.9,54.43,0,8.76,0,1.33,11.86,0,5.05,0,0.43,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,0,0,0,0,0,0,0,0,0,0,6.27,440
0,2.28,55.93,0,12.82,0,0.78,11.24,0,4.22,0,2.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.24,435
2.57,3.31,56.41,0,8.68,0,0.08,11.45,0,4.89,0,2.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.73,432
0,4.55,54.91,0,9.28,0,1.27,8.92,0,8.55,0,3.6,0,0,0,0,0,0,0,0.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.88,0,0,0,0,0,0,0,0,0,0,0,0,0,6.59,440
3.94,0.56,57.26,0,6.34,0,1.16,13.08,0,4.59,0,2.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.12,460
4.24,3.53,54.58,0,7.6,0,1.24,10.35,0,6.12,0,2.15,0,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.86,0,0,0,0,0,0,0,0,0,0,0,0,0,6.49,438
2.45,3.15,55.9,0,8.85,0,0.29,12.18,0,6.21,0,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.63,445
0,3.63,57.38,0,8.73,0,0.43,13.21,0,5.74,0,2.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.21,480
0,3.43,56.87,0,9.37,0,0.13,13.64,0,6.16,0,2.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,6.38,495
0,14.57,59.88,0,0,0,1.11,1.87,0,0,0,0,0,0,0,0,0,0,0,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,20.08,450
0,13.66,58.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55,0,0,0,0,0,0,0,0,0,0,0,0,0,20.42,410
6.3,5.8,55.74,0,7.49,0,0,13.16,0,3.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08,430
0,1.89,54.8,0,8.46,0,0.64,15.82,0,10.44,0,0,0,0,0,0,0,0,0,0.81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21,0,0,0,0,0,0,0,0,0,0,0,0,0,3.94,490
4.26,3.46,54.36,0,9.25,0,1.25,7.18,0,4.96,0,5.22,0,0,0,0,0,0,0,1.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,0,0,0,0,0,0,0,0,0,0,0,0,0,6.39,430
0,9.2,55.83,0,5.92,0,0,0,0,0,0,0,0,0,0,0,0.31,0,1.38,5.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0,19.72,455
0,10.49,56,0,5.67,0,0,0,0,0,0,0,0,0,0,0,0.29,0,1.32,5.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,0,0,0,0,0,0,0,0,0,0,0,0,0,18.89,468
0,11.68,56.16,0,5.44,0,0,0,0,0,0,0,0,0,0,0,0.29,0,1.27,5.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,18.13,482
